timestamp,posture,decibel_level,ambient_light
2025/10/13 22:52:32,standing,45,685
2025/10/13 22:52:42,standing,59,689
2025/10/13 22:52:52,standing,58,687
2025/10/13 22:53:02,standing,54,683
2025/10/13 22:53:12,standing,59,686
2025/10/13 22:53:22,standing,51,643
2025/10/13 22:53:32,standing,49,687
2025/10/13 22:53:42,standing,60,686
2025/10/13 22:53:52,standing,41,685
2025/10/13 22:54:02,standing,59,683
2025/10/13 22:54:12,standing,44,687
2025/10/13 22:54:22,standing,50,685
2025/10/13 22:54:32,standing,53,690
2025/10/13 22:54:42,sitting,41,689
2025/10/13 22:54:52,lying,55,130
2025/10/13 22:55:02,lying,40,89
2025/10/13 22:55:12,lying,58,83
2025/10/13 22:55:22,lying,47,239
2025/10/13 22:55:32,lying,40,283
2025/10/13 22:55:42,lying,60,284
2025/10/13 22:55:52,lying,54,287
2025/10/13 22:56:02,lying,46,282
2025/10/13 22:56:12,lying,51,290
2025/10/13 22:56:22,lying,42,284
2025/10/13 22:56:32,lying,42,284
2025/10/13 22:56:42,lying,42,288
2025/10/13 22:56:52,lying,49,285
2025/10/13 22:57:02,lying,50,289
2025/10/13 22:57:12,lying,56,283
2025/10/13 22:57:22,lying,41,283
2025/10/13 22:57:32,lying,49,282
2025/10/13 22:57:42,lying,57,282
2025/10/13 22:57:52,lying,48,289
2025/10/13 22:58:02,lying,48,248
2025/10/13 22:58:12,lying,47,283
2025/10/13 22:58:22,lying,52,284
2025/10/13 22:58:32,lying,45,283
2025/10/13 22:58:42,lying,50,293
2025/10/13 22:58:52,lying,55,232
2025/10/13 22:59:02,lying,53,254
2025/10/13 22:59:12,lying,60,285
2025/10/13 22:59:22,lying,56,289
2025/10/13 22:59:32,lying,60,275
2025/10/13 22:59:42,lying,46,274
2025/10/13 22:59:52,lying,59,289
2025/10/13 23:00:02,lying,60,284
2025/10/13 23:00:12,lying,47,283
2025/10/13 23:00:22,lying,41,284
2025/10/13 23:00:32,lying,41,282
2025/10/13 23:00:42,lying,49,287
2025/10/13 23:00:52,lying,60,284
2025/10/13 23:01:02,lying,43,287
2025/10/13 23:01:12,lying,41,283
2025/10/13 23:01:22,lying,47,282
2025/10/13 23:01:32,lying,46,285
2025/10/13 23:01:42,lying,57,282
2025/10/13 23:01:52,lying,40,285
2025/10/13 23:02:02,lying,50,289
2025/10/13 23:02:12,lying,52,287
2025/10/13 23:02:22,lying,57,283
2025/10/13 23:02:32,lying,42,282
2025/10/13 23:02:42,lying,49,243
2025/10/13 23:02:52,lying,48,287
2025/10/13 23:03:02,lying,54,282
2025/10/13 23:03:12,lying,59,285
2025/10/13 23:03:22,lying,53,283
2025/10/13 23:03:32,lying,50,287
2025/10/13 23:03:42,lying,60,284
2025/10/13 23:03:52,lying,51,282
2025/10/13 23:04:02,lying,59,284
2025/10/13 23:04:12,lying,42,285
2025/10/13 23:04:22,lying,49,286
2025/10/13 23:04:32,lying,52,288
2025/10/13 23:04:42,lying,59,283
2025/10/13 23:04:52,lying,50,282
2025/10/13 23:05:02,lying,41,278
2025/10/13 23:05:12,lying,58,289
2025/10/13 23:05:22,lying,46,287
2025/10/13 23:05:32,lying,40,282
2025/10/13 23:05:42,lying,56,284
2025/10/13 23:05:52,lying,43,287
2025/10/13 23:06:02,lying,47,285
2025/10/13 23:06:12,lying,55,284
2025/10/13 23:06:22,lying,48,285
2025/10/13 23:06:32,lying,40,287
2025/10/13 23:06:42,lying,55,283
2025/10/13 23:06:52,lying,45,282
2025/10/13 23:07:02,lying,41,288
2025/10/13 23:07:12,lying,53,282
2025/10/13 23:07:22,lying,44,287
2025/10/13 23:07:32,lying,51,252
2025/10/13 23:07:42,lying,47,283
2025/10/13 23:07:52,lying,44,288
2025/10/13 23:08:02,lying,46,289
2025/10/13 23:08:12,lying,49,285
2025/10/13 23:08:22,lying,45,284
2025/10/13 23:08:32,lying,45,283
2025/10/13 23:08:42,lying,48,285
2025/10/13 23:08:52,lying,41,287
2025/10/13 23:09:02,lying,59,275
2025/10/13 23:09:12,lying,51,284
2025/10/13 23:09:22,unknown,47,283
2025/10/13 23:09:32,unknown,55,284
2025/10/13 23:09:42,unknown,41,283
2025/10/13 23:09:52,lying,58,285
2025/10/13 23:10:02,lying,58,282
2025/10/13 23:10:12,lying,43,285
2025/10/13 23:10:22,lying,45,287
2025/10/13 23:10:32,lying,47,288
2025/10/13 23:10:42,lying,60,282
2025/10/13 23:10:52,lying,57,283
2025/10/13 23:11:02,lying,49,285
2025/10/13 23:11:12,lying,57,282
2025/10/13 23:11:22,lying,45,288
2025/10/13 23:11:32,lying,58,282
2025/10/13 23:11:42,lying,42,282
2025/10/13 23:11:52,lying,48,288
2025/10/13 23:12:02,lying,46,285
2025/10/13 23:12:12,lying,58,284
2025/10/13 23:12:22,unknown,42,282
2025/10/13 23:12:32,lying,59,282
2025/10/13 23:12:42,lying,43,289
2025/10/13 23:12:52,lying,52,280
2025/10/13 23:13:02,lying,55,283
2025/10/13 23:13:12,lying,53,285
2025/10/13 23:13:22,lying,57,252
2025/10/13 23:13:32,lying,44,287
2025/10/13 23:13:42,lying,50,235
2025/10/13 23:13:52,lying,50,282
2025/10/13 23:14:02,lying,57,283
2025/10/13 23:14:12,lying,52,282
2025/10/13 23:14:22,lying,55,282
2025/10/13 23:14:32,lying,57,287
2025/10/13 23:14:42,unknown,59,287
2025/10/13 23:14:52,lying,46,257
2025/10/13 23:15:02,lying,59,285
2025/10/13 23:15:12,lying,45,288
2025/10/13 23:15:22,lying,52,284
2025/10/13 23:15:32,lying,54,283
2025/10/13 23:15:42,lying,57,285
2025/10/13 23:15:52,lying,53,282
2025/10/13 23:16:02,lying,59,287
2025/10/13 23:16:12,lying,53,288
2025/10/13 23:16:22,lying,51,289
2025/10/13 23:16:32,lying,45,284
2025/10/13 23:16:42,lying,43,287
2025/10/13 23:16:52,lying,59,283
2025/10/13 23:17:02,lying,46,254
2025/10/13 23:17:12,unknown,43,283
2025/10/13 23:17:22,lying,50,282
2025/10/13 23:17:32,lying,49,284
2025/10/13 23:17:42,lying,59,288
2025/10/13 23:17:52,lying,58,289
2025/10/13 23:18:02,lying,46,280
2025/10/13 23:18:12,lying,52,282
2025/10/13 23:18:22,unknown,51,245
2025/10/13 23:18:32,unknown,58,284
2025/10/13 23:18:42,lying,53,284
2025/10/13 23:18:52,lying,59,285
2025/10/13 23:19:02,lying,60,282
2025/10/13 23:19:12,lying,57,282
2025/10/13 23:19:22,lying,59,287
2025/10/13 23:19:32,lying,53,283
2025/10/13 23:19:42,lying,50,275
2025/10/13 23:19:52,lying,51,283
2025/10/13 23:20:02,lying,50,282
2025/10/13 23:20:12,lying,58,285
2025/10/13 23:20:22,lying,51,282
2025/10/13 23:20:32,lying,43,285
2025/10/13 23:20:42,lying,52,289
2025/10/13 23:20:52,lying,50,287
2025/10/13 23:21:02,lying,59,283
2025/10/13 23:21:12,lying,40,282
2025/10/13 23:21:22,lying,48,243
2025/10/13 23:21:32,lying,46,287
2025/10/13 23:21:42,lying,40,282
2025/10/13 23:21:52,lying,46,285
2025/10/13 23:22:02,lying,55,283
2025/10/13 23:22:12,unknown,49,287
2025/10/13 23:22:22,unknown,55,284
2025/10/13 23:22:32,unknown,50,282
2025/10/13 23:22:42,lying,53,284
2025/10/13 23:22:52,lying,46,285
2025/10/13 23:23:02,lying,57,287
2025/10/13 23:23:12,lying,41,288
2025/10/13 23:23:22,lying,55,283
2025/10/13 23:23:32,lying,42,282
2025/10/13 23:23:42,lying,43,278
2025/10/13 23:23:52,lying,40,289
2025/10/13 23:24:02,sitting,47,287
2025/10/13 23:24:12,lying,49,282
2025/10/13 23:24:22,lying,48,284
2025/10/13 23:24:32,lying,52,287
2025/10/13 23:24:42,lying,56,285
2025/10/13 23:24:52,lying,42,284
2025/10/13 23:25:02,lying,60,285
2025/10/13 23:25:12,lying,52,287
2025/10/13 23:25:22,lying,47,283
2025/10/13 23:25:32,lying,52,282
2025/10/13 23:25:42,lying,47,288
2025/10/13 23:25:52,lying,55,282
2025/10/13 23:26:02,lying,44,287
2025/10/13 23:26:12,lying,49,252
2025/10/13 23:26:22,lying,44,283
2025/10/13 23:26:32,lying,58,288
2025/10/13 23:26:42,lying,50,289
2025/10/13 23:26:52,lying,57,285
2025/10/13 23:27:02,lying,60,284
2025/10/13 23:27:12,lying,44,283
2025/10/13 23:27:22,lying,46,285
2025/10/13 23:27:32,lying,44,287
2025/10/13 23:27:42,lying,44,275
2025/10/13 23:27:52,lying,55,282
2025/10/13 23:28:02,lying,42,282
2025/10/13 23:28:12,lying,50,283
2025/10/13 23:28:22,lying,40,287
2025/10/13 23:28:32,lying,48,282
2025/10/13 23:28:42,lying,48,279
2025/10/13 23:28:52,lying,57,225
2025/10/13 23:29:02,lying,47,282
2025/10/13 23:29:12,lying,51,282
2025/10/13 23:29:22,lying,60,282
2025/10/13 23:29:32,lying,47,282
2025/10/13 23:29:42,lying,53,284
2025/10/13 23:29:52,lying,51,283
2025/10/13 23:30:02,lying,41,281
2025/10/13 23:30:12,lying,48,282
2025/10/13 23:30:22,lying,56,279
2025/10/13 23:30:32,lying,50,225
2025/10/13 23:30:42,lying,55,282
2025/10/13 23:30:52,lying,57,290
2025/10/13 23:31:02,lying,57,281
2025/10/13 23:31:12,lying,55,282
2025/10/13 23:31:22,lying,52,289
2025/10/13 23:31:32,lying,49,285
2025/10/13 23:31:42,lying,49,284
2025/10/13 23:31:52,lying,53,286
2025/10/13 23:32:02,lying,43,284
2025/10/13 23:32:12,lying,60,290
2025/10/13 23:32:22,lying,60,289
2025/10/13 23:32:32,lying,52,282
2025/10/13 23:32:42,lying,59,287
2025/10/13 23:32:52,lying,45,285
2025/10/13 23:33:02,lying,56,282
2025/10/13 23:33:12,lying,48,284
2025/10/13 23:33:22,lying,52,287
2025/10/13 23:33:32,lying,44,289
2025/10/13 23:33:42,lying,55,283
2025/10/13 23:33:52,lying,43,282
2025/10/13 23:34:02,lying,60,284
2025/10/13 23:34:12,lying,56,280
2025/10/13 23:34:22,lying,40,282
2025/10/13 23:34:32,lying,46,288
2025/10/13 23:34:42,lying,41,285
2025/10/13 23:34:52,lying,53,282
2025/10/13 23:35:02,lying,41,284
2025/10/13 23:35:12,lying,51,284
2025/10/13 23:35:22,lying,47,288
2025/10/13 23:35:32,lying,52,282
2025/10/13 23:35:42,lying,43,287
2025/10/13 23:35:52,lying,51,285
2025/10/13 23:36:02,lying,54,290
2025/10/13 23:36:12,lying,43,288
2025/10/13 23:36:22,lying,45,289
2025/10/13 23:36:32,lying,57,282
2025/10/13 23:36:42,lying,49,290
2025/10/13 23:36:52,lying,48,285
2025/10/13 23:37:02,lying,49,291
2025/10/13 23:37:12,lying,55,289
2025/10/13 23:37:22,lying,53,283
2025/10/13 23:37:32,lying,51,285
2025/10/13 23:37:42,lying,59,285
2025/10/13 23:37:52,lying,58,285
2025/10/13 23:38:02,lying,44,283
2025/10/13 23:38:12,lying,49,285
2025/10/13 23:38:22,lying,54,284
2025/10/13 23:38:32,lying,59,289
2025/10/13 23:38:42,lying,40,287
2025/10/13 23:38:52,lying,51,288
2025/10/13 23:39:02,lying,56,290
2025/10/13 23:39:12,lying,43,287
2025/10/13 23:39:22,lying,49,288
2025/10/13 23:39:32,lying,46,282
2025/10/13 23:39:42,lying,47,290
2025/10/13 23:39:52,lying,47,285
2025/10/13 23:40:02,lying,46,282
2025/10/13 23:40:12,lying,52,284
2025/10/13 23:40:22,lying,41,282
2025/10/13 23:40:32,lying,56,290
2025/10/13 23:40:42,lying,51,290
2025/10/13 23:40:52,lying,49,284
2025/10/13 23:41:02,lying,53,282
2025/10/13 23:41:12,lying,57,283
2025/10/13 23:41:22,lying,40,290
2025/10/13 23:41:32,lying,56,280
2025/10/13 23:41:42,lying,53,287
2025/10/13 23:41:52,unknown,51,283
2025/10/13 23:42:02,unknown,47,284
2025/10/13 23:42:12,unknown,58,291
2025/10/13 23:42:22,lying,58,280
2025/10/13 23:42:32,lying,45,288
2025/10/13 23:42:42,lying,44,289
2025/10/13 23:42:52,lying,45,288
2025/10/13 23:43:02,lying,49,285
2025/10/13 23:43:12,lying,42,282
2025/10/13 23:43:22,lying,52,282
2025/10/13 23:43:32,lying,59,288
2025/10/13 23:43:42,lying,59,288
2025/10/13 23:43:52,lying,41,290
2025/10/13 23:44:02,lying,45,282
2025/10/13 23:44:12,lying,51,288
2025/10/13 23:44:22,lying,41,282
2025/10/13 23:44:32,lying,53,285
2025/10/13 23:44:42,lying,43,287
2025/10/13 23:44:52,unknown,43,222
2025/10/13 23:45:02,lying,44,290
2025/10/13 23:45:12,lying,45,289
2025/10/13 23:45:22,lying,48,284
2025/10/13 23:45:32,lying,57,282
2025/10/13 23:45:42,lying,45,283
2025/10/13 23:45:52,lying,52,290
2025/10/13 23:46:02,lying,59,290
2025/10/13 23:46:12,lying,41,287
2025/10/13 23:46:22,lying,56,282
2025/10/13 23:46:32,lying,44,288
2025/10/13 23:46:42,lying,48,281
2025/10/13 23:46:52,lying,50,284
2025/10/13 23:47:02,lying,55,287
2025/10/13 23:47:12,unknown,47,282
2025/10/13 23:47:22,lying,49,285
2025/10/13 23:47:32,lying,46,282
2025/10/13 23:47:42,lying,58,285
2025/10/13 23:47:52,lying,50,289
2025/10/13 23:48:02,lying,42,283
2025/10/13 23:48:12,lying,49,284
2025/10/13 23:48:22,lying,44,284
2025/10/13 23:48:32,lying,45,285
2025/10/13 23:48:42,lying,48,288
2025/10/13 23:48:52,lying,46,288
2025/10/13 23:49:02,lying,55,245
2025/10/13 23:49:12,lying,59,282
2025/10/13 23:49:22,lying,50,287
2025/10/13 23:49:32,lying,55,234
2025/10/13 23:49:42,unknown,54,287
2025/10/13 23:49:52,lying,56,283
2025/10/13 23:50:02,lying,50,280
2025/10/13 23:50:12,lying,60,282
2025/10/13 23:50:22,lying,48,285
2025/10/13 23:50:32,lying,41,284
2025/10/13 23:50:42,lying,44,284
2025/10/13 23:50:52,unknown,60,285
2025/10/13 23:51:02,unknown,51,282
2025/10/13 23:51:12,lying,58,282
2025/10/13 23:51:22,lying,44,287
2025/10/13 23:51:32,lying,52,283
2025/10/13 23:51:42,lying,58,275
2025/10/13 23:51:52,lying,46,283
2025/10/13 23:52:02,lying,49,282
2025/10/13 23:52:12,lying,47,285
2025/10/13 23:52:22,lying,57,282
2025/10/13 23:52:32,lying,47,285
2025/10/13 23:52:42,lying,58,289
2025/10/13 23:52:52,lying,50,287
2025/10/13 23:53:02,lying,40,283
2025/10/13 23:53:12,lying,60,282
2025/10/13 23:53:22,lying,55,243
2025/10/13 23:53:32,lying,60,287
2025/10/13 23:53:42,lying,48,282
2025/10/13 23:53:52,lying,53,285
2025/10/13 23:54:02,lying,44,283
2025/10/13 23:54:12,lying,47,287
2025/10/13 23:54:22,lying,43,284
2025/10/13 23:54:32,lying,52,282
2025/10/13 23:54:42,lying,41,284
2025/10/13 23:54:52,lying,56,285
2025/10/13 23:55:02,lying,50,287
2025/10/13 23:55:12,lying,44,288
2025/10/13 23:55:22,lying,60,283
2025/10/13 23:55:32,lying,59,282
2025/10/13 23:55:42,lying,47,278
2025/10/13 23:55:52,lying,52,289
2025/10/13 23:56:02,lying,49,287
2025/10/13 23:56:12,unknown,55,282
2025/10/13 23:56:22,unknown,57,284
2025/10/13 23:56:32,lying,58,287
2025/10/13 23:56:42,lying,59,285
2025/10/13 23:56:52,lying,46,284
2025/10/13 23:57:02,lying,58,285
2025/10/13 23:57:12,lying,44,287
2025/10/13 23:57:22,lying,53,283
2025/10/13 23:57:32,lying,49,282
2025/10/13 23:57:42,lying,60,288
2025/10/13 23:57:52,lying,43,282
2025/10/13 23:58:02,lying,58,287
2025/10/13 23:58:12,lying,53,252
2025/10/13 23:58:22,lying,59,283
2025/10/13 23:58:32,lying,45,288
2025/10/13 23:58:42,lying,42,289
2025/10/13 23:58:52,lying,47,285
2025/10/13 23:59:02,lying,45,284
2025/10/13 23:59:12,lying,49,283
2025/10/13 23:59:22,lying,57,290
2025/10/13 23:59:32,lying,51,285
2025/10/13 23:59:42,lying,41,291
2025/10/13 23:59:52,lying,41,289
2025/10/14 0:00:02,unknown,49,283
2025/10/14 0:00:12,lying,44,285
2025/10/14 0:00:22,lying,46,285
2025/10/14 0:00:32,lying,54,285
2025/10/14 0:00:42,lying,58,283
2025/10/14 0:00:52,lying,59,285
2025/10/14 0:01:02,lying,54,284
2025/10/14 0:01:12,lying,44,289
2025/10/14 0:01:22,lying,60,287
2025/10/14 0:01:32,lying,46,288
2025/10/14 0:01:42,lying,46,290
2025/10/14 0:01:52,lying,46,287
2025/10/14 0:02:02,lying,53,288
2025/10/14 0:02:12,unknown,48,282
2025/10/14 0:02:22,lying,55,290
2025/10/14 0:02:32,lying,52,285
2025/10/14 0:02:42,lying,48,282
2025/10/14 0:02:52,lying,41,284
2025/10/14 0:03:02,lying,45,282
2025/10/14 0:03:12,lying,51,290
2025/10/14 0:03:22,lying,47,290
2025/10/14 0:03:32,lying,46,284
2025/10/14 0:03:42,lying,44,282
2025/10/14 0:03:52,lying,59,286
2025/10/14 0:04:02,lying,42,290
2025/10/14 0:04:12,lying,54,280
2025/10/14 0:04:22,lying,43,287
2025/10/14 0:04:32,lying,51,283
2025/10/14 0:04:42,lying,43,284
2025/10/14 0:04:52,lying,49,291
2025/10/14 0:05:02,lying,57,280
2025/10/14 0:05:12,lying,53,288
2025/10/14 0:05:22,lying,58,289
2025/10/14 0:05:32,lying,43,288
2025/10/14 0:05:42,lying,49,285
2025/10/14 0:05:52,lying,58,282
2025/10/14 0:06:02,lying,42,282
2025/10/14 0:06:12,lying,60,288
2025/10/14 0:06:22,lying,48,288
2025/10/14 0:06:32,lying,46,290
2025/10/14 0:06:42,lying,47,282
2025/10/14 0:06:52,lying,45,288
2025/10/14 0:07:02,lying,52,282
2025/10/14 0:07:12,lying,58,285
2025/10/14 0:07:22,lying,44,287
2025/10/14 0:07:32,lying,45,222
2025/10/14 0:07:42,lying,42,290
2025/10/14 0:07:52,unknown,59,289
2025/10/14 0:08:02,lying,43,284
2025/10/14 0:08:12,lying,42,282
2025/10/14 0:08:22,lying,57,283
2025/10/14 0:08:32,lying,58,290
2025/10/14 0:08:42,lying,49,290
2025/10/14 0:08:52,lying,56,287
2025/10/14 0:09:02,lying,53,282
2025/10/14 0:09:12,lying,51,288
2025/10/14 0:09:22,lying,42,281
2025/10/14 0:09:32,lying,46,284
2025/10/14 0:09:42,lying,48,287
2025/10/14 0:09:52,lying,49,282
2025/10/14 0:10:02,lying,46,285
2025/10/14 0:10:12,lying,54,282
2025/10/14 0:10:22,lying,59,285
2025/10/14 0:10:32,lying,54,289
2025/10/14 0:10:42,lying,48,283
2025/10/14 0:10:52,lying,59,284
2025/10/14 0:11:02,lying,46,284
2025/10/14 0:11:12,lying,51,285
2025/10/14 0:11:22,lying,58,288
2025/10/14 0:11:32,lying,43,288
2025/10/14 0:11:42,lying,16,245
2025/10/14 0:11:52,lying,16,282
2025/10/14 0:12:02,lying,42,287
2025/10/14 0:12:12,lying,46,236
2025/10/14 0:12:22,lying,46,287
2025/10/14 0:12:32,lying,46,283
2025/10/14 0:12:42,lying,43,280
2025/10/14 0:12:52,lying,47,282
2025/10/14 0:13:02,lying,47,285
2025/10/14 0:13:12,lying,47,284
2025/10/14 0:13:22,lying,43,284
2025/10/14 0:13:32,lying,47,285
2025/10/14 0:13:42,lying,47,282
2025/10/14 0:13:52,lying,49,282
2025/10/14 0:14:02,lying,46,287
2025/10/14 0:14:12,lying,47,283
2025/10/14 0:14:22,lying,47,275
2025/10/14 0:14:32,lying,45,283
2025/10/14 0:14:42,lying,44,282
2025/10/14 0:14:52,lying,46,285
2025/10/14 0:15:02,lying,46,282
2025/10/14 0:15:12,lying,45,285
2025/10/14 0:15:22,lying,46,289
2025/10/14 0:15:32,lying,56,287
2025/10/14 0:15:42,lying,56,283
2025/10/14 0:15:52,lying,56,282
2025/10/14 0:16:02,lying,59,243
2025/10/14 0:16:12,lying,57,287
2025/10/14 0:16:22,lying,57,282
2025/10/14 0:16:32,lying,57,285
2025/10/14 0:16:42,lying,57,283
2025/10/14 0:16:52,lying,53,287
2025/10/14 0:17:02,lying,55,284
2025/10/14 0:17:12,lying,54,282
2025/10/14 0:17:22,lying,56,284
2025/10/14 0:17:32,unknown,56,285
2025/10/14 0:17:42,unknown,52,287
2025/10/14 0:17:52,unknown,53,288
2025/10/14 0:18:02,lying,53,283
2025/10/14 0:18:12,lying,57,282
2025/10/14 0:18:22,lying,52,278
2025/10/14 0:18:32,lying,53,289
2025/10/14 0:18:42,lying,37,287
2025/10/14 0:18:52,lying,37,282
2025/10/14 0:19:02,lying,35,284
2025/10/14 0:19:12,lying,36,287
2025/10/14 0:19:22,lying,39,285
2025/10/14 0:19:32,lying,36,284
2025/10/14 0:19:42,lying,32,285
2025/10/14 0:19:52,lying,37,287
2025/10/14 0:20:02,unknown,37,283
2025/10/14 0:20:12,lying,47,282
2025/10/14 0:20:22,lying,42,288
2025/10/14 0:20:32,unknown,43,282
2025/10/14 0:20:42,lying,45,287
2025/10/14 0:20:52,lying,44,252
2025/10/14 0:21:02,lying,46,283
2025/10/14 0:21:12,lying,46,288
2025/10/14 0:21:22,lying,42,289
2025/10/14 0:21:32,lying,43,285
2025/10/14 0:21:42,lying,43,284
2025/10/14 0:21:52,lying,57,283
2025/10/14 0:22:02,lying,52,285
2025/10/14 0:22:12,lying,54,287
2025/10/14 0:22:22,lying,57,275
2025/10/14 0:22:32,lying,57,282
2025/10/14 0:22:42,lying,57,282
2025/10/14 0:22:52,unknown,56,283
2025/10/14 0:23:02,lying,59,287
2025/10/14 0:23:12,lying,56,282
2025/10/14 0:23:22,lying,52,279
2025/10/14 0:23:32,lying,53,225
2025/10/14 0:23:42,lying,52,282
2025/10/14 0:23:52,lying,57,282
2025/10/14 0:24:02,lying,57,282
2025/10/14 0:24:12,lying,57,282
2025/10/14 0:24:22,lying,57,284
2025/10/14 0:24:32,lying,55,283
2025/10/14 0:24:42,lying,27,281
2025/10/14 0:24:52,lying,27,282
2025/10/14 0:25:02,lying,27,279
2025/10/14 0:25:12,lying,27,225
2025/10/14 0:25:22,unknown,62,282
2025/10/14 0:25:32,lying,66,290
2025/10/14 0:25:42,lying,66,281
2025/10/14 0:25:52,lying,66,282
2025/10/14 0:26:02,lying,52,289
2025/10/14 0:26:12,lying,56,285
2025/10/14 0:26:22,lying,56,284
2025/10/14 0:26:32,unknown,56,288
2025/10/14 0:26:42,unknown,53,284
2025/10/14 0:26:52,lying,57,290
2025/10/14 0:27:02,lying,57,289
2025/10/14 0:27:12,lying,57,282
2025/10/14 0:27:22,lying,53,287
2025/10/14 0:27:32,lying,57,285
2025/10/14 0:27:42,lying,57,282
2025/10/14 0:27:52,lying,59,284
2025/10/14 0:28:02,lying,56,287
2025/10/14 0:28:12,lying,57,286
2025/10/14 0:28:22,lying,57,283
2025/10/14 0:28:32,lying,55,282
2025/10/14 0:28:42,lying,24,284
2025/10/14 0:28:52,lying,26,280
2025/10/14 0:29:02,lying,26,282
2025/10/14 0:29:12,lying,25,288
2025/10/14 0:29:22,lying,26,285
2025/10/14 0:29:32,lying,26,282
2025/10/14 0:29:42,lying,26,284
2025/10/14 0:29:52,lying,26,284
2025/10/14 0:30:02,lying,29,288
2025/10/14 0:30:12,lying,57,282
2025/10/14 0:30:22,unknown,57,287
2025/10/14 0:30:32,unknown,57,285
2025/10/14 0:30:42,unknown,57,290
2025/10/14 0:30:52,lying,53,288
2025/10/14 0:31:02,lying,55,289
2025/10/14 0:31:12,lying,54,282
2025/10/14 0:31:22,lying,56,290
2025/10/14 0:31:32,lying,56,285
2025/10/14 0:31:42,lying,52,291
2025/10/14 0:31:52,lying,53,289
2025/10/14 0:32:02,lying,43,283
2025/10/14 0:32:12,sitting,47,285
2025/10/14 0:32:22,lying,42,285
2025/10/14 0:32:32,lying,43,285
2025/10/14 0:32:42,lying,47,283
2025/10/14 0:32:52,lying,47,285
2025/10/14 0:33:02,lying,45,284
2025/10/14 0:33:12,lying,46,289
2025/10/14 0:33:22,lying,43,287
2025/10/14 0:33:32,lying,46,288
2025/10/14 0:33:42,lying,42,290
2025/10/14 0:33:52,lying,43,287
2025/10/14 0:34:02,lying,43,288
2025/10/14 0:34:12,lying,43,286
2025/10/14 0:34:22,lying,42,290
